,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
35061,Lake Norman of Catawba,Lake Norman of Catawba,35.5995,-80.984,United States,US,USA,North Carolina,,12499.0,1840073862
35064,Massena,Massena,44.9609,-74.8339,United States,US,USA,New York,,12498.0,1840004058
35068,Lake Los Angeles,Lake Los Angeles,34.6097,-117.8339,United States,US,USA,California,,12497.0,1840017922
35091,Kewanee,Kewanee,41.2399,-89.9264,United States,US,USA,Illinois,,12485.0,1840008206
35098,Fortuna,Fortuna,40.5862,-124.1419,United States,US,USA,California,,12480.0,1840009553
35107,Georgetown,Georgetown,31.9849,-81.226,United States,US,USA,Georgia,,12474.0,1840134450
35118,Pecos,Pecos,31.3971,-103.5201,United States,US,USA,Texas,,12467.0,1840020806
35124,Riverview,Riverview,42.1723,-83.1946,United States,US,USA,Michigan,,12465.0,1840003961
35127,Troy,Troy,38.9708,-90.9714,United States,US,USA,Missouri,,12463.0,1840010689
35134,Commerce,Commerce,33.9963,-118.1519,United States,US,USA,California,,12459.0,1840019239
35142,Lakeland Village,Lakeland Village,33.648,-117.3706,United States,US,USA,California,,12455.0,1840017989
35152,Marysville,Marysville,39.1518,-121.5835,United States,US,USA,California,,12451.0,1840020219
35163,Baraboo,Baraboo,43.4695,-89.7376,United States,US,USA,Wisconsin,,12446.0,1840002720
35175,Cahokia,Cahokia,38.565,-90.1793,United States,US,USA,Illinois,,12440.0,1840010781
35176,Escanaba,Escanaba,45.7477,-87.09,United States,US,USA,Michigan,,12439.0,1840003925
35177,Neosho,Neosho,36.8437,-94.3758,United States,US,USA,Missouri,,12439.0,1840008793
35187,Palmer,Palmer,42.1888,-72.3112,United States,US,USA,Massachusetts,,12434.0,1840132584
35188,Rehoboth,Rehoboth,41.8439,-71.2456,United States,US,USA,Massachusetts,,12434.0,1840053661
35202,Mays Chapel,Mays Chapel,39.4343,-76.6516,United States,US,USA,Maryland,,12428.0,1840031492
35224,Harrison,Harrison,44.1935,-88.2941,United States,US,USA,Wisconsin,,12418.0,1840038103
35225,Dingman,Dingman,41.3226,-74.9264,United States,US,USA,Pennsylvania,,12417.0,1840146119
35233,Kingsburg,Kingsburg,36.5244,-119.5602,United States,US,USA,California,,12413.0,1840020325
35236,Minooka,Minooka,41.4507,-88.2791,United States,US,USA,Illinois,,12412.0,1840011618
35238,Tucson Estates,Tucson Estates,32.1792,-111.1266,United States,US,USA,Arizona,,12411.0,1840027929
35263,McComb,McComb,31.2442,-90.4716,United States,US,USA,Mississippi,,12400.0,1840015877
35266,Herrin,Herrin,37.7983,-89.0305,United States,US,USA,Illinois,,12398.0,1840007576
35271,North St. Paul,North St. Paul,45.0137,-92.9995,United States,US,USA,Minnesota,,12395.0,1840007843
35278,East Renton Highlands,East Renton Highlands,47.4718,-122.0854,United States,US,USA,Washington,,12392.0,1840037866
35288,Derby,Derby,41.3265,-73.0833,United States,US,USA,Connecticut,,12387.0,1840004847
35293,Leeds,Leeds,33.5436,-86.5639,United States,US,USA,Alabama,,12385.0,1840005106
35297,Haddonfield,Haddonfield,39.8955,-75.0346,United States,US,USA,New Jersey,,12383.0,1840016699
35298,Upper,Upper,39.2563,-74.727,United States,US,USA,New Jersey,,12383.0,1840081578
35299,Sandy,Sandy,45.3988,-122.2697,United States,US,USA,Oregon,,12383.0,1840021217
35302,Poquoson,Poquoson,37.1318,-76.3568,United States,US,USA,Virginia,,12382.0,1840003863
35310,Tyngsborough,Tyngsborough,42.6662,-71.429,United States,US,USA,Massachusetts,,12377.0,1840070201
35325,Doctor Phillips,Doctor Phillips,28.4474,-81.4914,United States,US,USA,Florida,,12368.0,1840013119
35328,Sarasota Springs,Sarasota Springs,27.3087,-82.4746,United States,US,USA,Florida,,12366.0,1840029072
35330,Robertsville,Robertsville,40.3395,-74.2939,United States,US,USA,New Jersey,,12365.0,1840026509
35338,Logan,Logan,40.5263,-78.4234,United States,US,USA,Pennsylvania,,12360.0,1840151322
35343,Shady Hills,Shady Hills,28.4042,-82.5468,United States,US,USA,Florida,,12359.0,1840029004
35352,German Flatts,German Flatts,42.9868,-74.9804,United States,US,USA,New York,,12351.0,1840087468
35363,Crestwood,Crestwood,38.5569,-90.3783,United States,US,USA,Missouri,,12347.0,1840007442
35378,Robinson,Robinson,31.4501,-97.1201,United States,US,USA,Texas,,12336.0,1840020813
35379,Tega Cay,Tega Cay,35.039,-81.0111,United States,US,USA,South Carolina,,12336.0,1840015488
35382,Cypress Lake,Cypress Lake,26.5392,-81.8999,United States,US,USA,Florida,,12334.0,1840029032
35384,Tomball,Tomball,30.0951,-95.6194,United States,US,USA,Texas,,12333.0,1840022203
35389,Grantsville,Grantsville,40.6148,-112.4777,United States,US,USA,Utah,,12331.0,1840020146
35391,North Castle,North Castle,41.1331,-73.6949,United States,US,USA,New York,,12330.0,1840087730
35400,Lake City,Lake City,30.1901,-82.6471,United States,US,USA,Florida,,12325.0,1840015029
35406,Fairfax Station,Fairfax Station,38.7942,-77.3358,United States,US,USA,Virginia,,12322.0,1840024566
35413,Scotts Valley,Scotts Valley,37.0555,-122.0118,United States,US,USA,California,,12317.0,1840021580
35416,Falmouth,Falmouth,43.7476,-70.2827,United States,US,USA,Maine,,12316.0,1840052817
35468,Moss Point,Moss Point,30.4241,-88.5289,United States,US,USA,Mississippi,,12282.0,1840015016
35473,Webster,Webster,29.5317,-95.1188,United States,US,USA,Texas,,12280.0,1840022204
35474,El Campo,El Campo,29.2,-96.2723,United States,US,USA,Texas,,12280.0,1840020966
35481,Conneaut,Conneaut,41.9275,-80.5685,United States,US,USA,Ohio,,12276.0,1840003337
35482,Beatrice,Beatrice,40.2736,-96.7455,United States,US,USA,Nebraska,,12276.0,1840001352
35488,Port Washington,Port Washington,43.3846,-87.8855,United States,US,USA,Wisconsin,,12273.0,1840002826
35491,Upper Uwchlan,Upper Uwchlan,40.0817,-75.707,United States,US,USA,Pennsylvania,,12270.0,1840145646
35502,Ocean Pines,Ocean Pines,38.3851,-75.1487,United States,US,USA,Maryland,,12266.0,1840006252
35503,Sedro-Woolley,Sedro-Woolley,48.5112,-122.2321,United States,US,USA,Washington,,12266.0,1840021066
35536,Woodward,Woodward,36.4247,-99.4058,United States,US,USA,Oklahoma,,12246.0,1840021636
35544,Hamilton Square,Hamilton Square,40.2248,-74.6526,United States,US,USA,New Jersey,,12244.0,1840024324
35546,Miller Place,Miller Place,40.9374,-72.9864,United States,US,USA,New York,,12243.0,1840005046
35547,Accokeek,Accokeek,38.6745,-77.0023,United States,US,USA,Maryland,,12241.0,1840005943
35548,Lower Pottsgrove,Lower Pottsgrove,40.2537,-75.5975,United States,US,USA,Pennsylvania,,12239.0,1840142133
35562,Madison,Madison,38.7581,-85.3973,United States,US,USA,Indiana,,12227.0,1840009728
35572,West Deer,West Deer,40.6351,-79.8693,United States,US,USA,Pennsylvania,,12223.0,1840147889
35575,New Kensington,New Kensington,40.5712,-79.7523,United States,US,USA,Pennsylvania,,12222.0,1840001151
35578,Lewisboro,Lewisboro,41.2697,-73.5828,United States,US,USA,New York,,12221.0,1840058242
35586,Effingham,Effingham,39.1205,-88.5509,United States,US,USA,Illinois,,12218.0,1840008545
35591,Jefferson Hills,Jefferson Hills,40.2926,-79.9329,United States,US,USA,Pennsylvania,,12215.0,1840001280
35627,New Britain,New Britain,40.3084,-75.207,United States,US,USA,Pennsylvania,,12197.0,1840001327
35630,Richland,Richland,40.2842,-78.8449,United States,US,USA,Pennsylvania,,12195.0,1840143652
35633,Manchester,Manchester,37.4902,-77.5396,United States,US,USA,Virginia,,12192.0,1840024785
35640,Highlands,Highlands,41.3601,-74.0084,United States,US,USA,New York,,12187.0,1840087533
35641,Brattleboro,Brattleboro,42.8619,-72.6145,United States,US,USA,Vermont,,12187.0,1840070391
35643,Coventry,Coventry,41.7828,-72.3394,United States,US,USA,Connecticut,,12186.0,1840034370
35647,Jerome,Jerome,42.7179,-114.5159,United States,US,USA,Idaho,,12182.0,1840018680
35674,Honeygo,Honeygo,39.4055,-76.4282,United States,US,USA,Maryland,,12169.0,1840147786
35684,El Sobrante,El Sobrante,33.8724,-117.4624,United States,US,USA,California,,12163.0,1840075804
35690,Mitchellville,Mitchellville,38.9358,-76.8146,United States,US,USA,Maryland,,12160.0,1840005951
35703,Portales,Portales,34.1754,-103.3565,United States,US,USA,New Mexico,,12151.0,1840020529
35710,New Baltimore,New Baltimore,42.6904,-82.7398,United States,US,USA,Michigan,,12147.0,1840003090
35717,Minden,Minden,32.6187,-93.2762,United States,US,USA,Louisiana,,12145.0,1840014864
35720,Wyndham,Wyndham,37.6924,-77.6123,United States,US,USA,Virginia,,12143.0,1840006396
35736,Streator,Streator,41.1245,-88.8297,United States,US,USA,Illinois,,12135.0,1840009271
35741,Edgewood,Edgewood,47.2309,-122.2832,United States,US,USA,Washington,,12132.0,1840019852
35746,Lewisburg,Lewisburg,35.451,-86.7901,United States,US,USA,Tennessee,,12131.0,1840014544
35752,Choctaw,Choctaw,35.4802,-97.2666,United States,US,USA,Oklahoma,,12130.0,1840019152
35762,Middleburg,Middleburg,30.0502,-81.9011,United States,US,USA,Florida,,12127.0,1840013998
35775,Archdale,Archdale,35.9032,-79.9591,United States,US,USA,North Carolina,,12117.0,1840013399
35776,Palos Heights,Palos Heights,41.6637,-87.7958,United States,US,USA,Illinois,,12116.0,1840009181
35790,Cedarburg,Cedarburg,43.299,-87.9887,United States,US,USA,Wisconsin,,12109.0,1840002825
35796,Union,Union,38.4399,-90.9927,United States,US,USA,Missouri,,12108.0,1840010769
35802,Manorville,Manorville,40.8574,-72.7915,United States,US,USA,New York,,12106.0,1840005088
35803,Blackfoot,Blackfoot,43.194,-112.3454,United States,US,USA,Idaho,,12106.0,1840018650
35822,Glen Rock,Glen Rock,40.9601,-74.125,United States,US,USA,New Jersey,,12098.0,1840003555
35844,Macedonia,Macedonia,41.3147,-81.4989,United States,US,USA,Ohio,,12083.0,1840000797
35851,Grafton,Grafton,43.3204,-87.948,United States,US,USA,Wisconsin,,12081.0,1840002823
35854,Gonzales,Gonzales,30.2132,-90.9234,United States,US,USA,Louisiana,,12080.0,1840013965
35859,Wrentham,Wrentham,42.0513,-71.3552,United States,US,USA,Massachusetts,,12077.0,1840053562
35867,Cottonwood,Cottonwood,34.7195,-112.0016,United States,US,USA,Arizona,,12073.0,1840019168
35884,Valley Falls,Valley Falls,41.9233,-71.3924,United States,US,USA,Rhode Island,,12064.0,1840003295
35889,Centralia,Centralia,38.5224,-89.1232,United States,US,USA,Illinois,,12061.0,1840007465
35898,Garden City,Garden City,43.6526,-116.2743,United States,US,USA,Idaho,,12056.0,1840020045
35922,Stony Brook,Stony Brook,40.9061,-73.1278,United States,US,USA,New York,,12048.0,1840005104
35923,West Plains,West Plains,36.7377,-91.868,United States,US,USA,Missouri,,12048.0,1840010887
35948,Weatherford,Weatherford,35.538,-98.6853,United States,US,USA,Oklahoma,,12034.0,1840021725
35950,Upper Montclair,Upper Montclair,40.8433,-74.2006,United States,US,USA,New Jersey,,12033.0,1840024255
35952,Spearfish,Spearfish,44.4909,-103.8155,United States,US,USA,South Dakota,,12031.0,1840002374
35959,Arkansas City,Arkansas City,37.0726,-97.0385,United States,US,USA,Kansas,,12028.0,1840001700
35971,Viera East,Viera East,28.2613,-80.7149,United States,US,USA,Florida,,12020.0,1840039118
35976,Gladstone,Gladstone,45.3864,-122.5934,United States,US,USA,Oregon,,12017.0,1840019949
35982,Washington,Washington,38.6586,-87.1591,United States,US,USA,Indiana,,12015.0,1840010735
35995,Riviera Beach,Riviera Beach,39.1623,-76.5257,United States,US,USA,Maryland,,12012.0,1840005916
36017,Largo,Largo,38.88,-76.8289,United States,US,USA,Maryland,,12003.0,1840005960
36022,North Middleton,North Middleton,40.2462,-77.2168,United States,US,USA,Pennsylvania,,12002.0,1840144641
36056,Lower Gwynedd,Lower Gwynedd,40.188,-75.2373,United States,US,USA,Pennsylvania,,11982.0,1840150802
36060,Martinsville,Martinsville,40.603,-74.5751,United States,US,USA,New Jersey,,11980.0,1840024279
36070,North Lebanon,North Lebanon,40.3668,-76.4215,United States,US,USA,Pennsylvania,,11974.0,1840143428
36088,Somersworth,Somersworth,43.2534,-70.8856,United States,US,USA,New Hampshire,,11964.0,1840002810
36090,Spencer,Spencer,42.2471,-71.9919,United States,US,USA,Massachusetts,,11963.0,1840053607
36100,Manchester,Manchester,35.463,-86.0774,United States,US,USA,Tennessee,,11956.0,1840015409
36104,Stuarts Draft,Stuarts Draft,38.0188,-79.0354,United States,US,USA,Virginia,,11954.0,1840006247
36108,Dranesville,Dranesville,38.9955,-77.3693,United States,US,USA,Virginia,,11951.0,1840024565
36112,Fenton,Fenton,42.7994,-83.7144,United States,US,USA,Michigan,,11949.0,1840002948
36122,Hawaiian Paradise Park,Hawaiian Paradise Park,19.5828,-154.9695,United States,US,USA,Hawaii,,11942.0,1840029582
36123,Camp Verde,Camp Verde,34.569,-111.856,United States,US,USA,Arizona,,11942.0,1840022752
36143,Niles,Niles,41.8346,-86.2473,United States,US,USA,Michigan,,11929.0,1840003212
36154,La Homa,La Homa,26.2796,-98.3575,United States,US,USA,Texas,,11924.0,1840037093
36158,Athol,Athol,42.5841,-72.2177,United States,US,USA,Massachusetts,,11922.0,1840053683
36160,Salem,Salem,40.9049,-80.8492,United States,US,USA,Ohio,,11920.0,1840009374
36166,Crowley,Crowley,30.2175,-92.3752,United States,US,USA,Louisiana,,11916.0,1840015041
36194,Newport East,Newport East,41.5159,-71.2878,United States,US,USA,Rhode Island,,11903.0,1840073469
36195,Rapho,Rapho,40.1576,-76.458,United States,US,USA,Pennsylvania,,11902.0,1840142495
36196,North Union,North Union,39.9101,-79.6733,United States,US,USA,Pennsylvania,,11902.0,1840149586
36218,Crossville,Crossville,35.9526,-85.0295,United States,US,USA,Tennessee,,11892.0,1840014489
36224,Dudley,Dudley,42.055,-71.9352,United States,US,USA,Massachusetts,,11890.0,1840053586
36228,Green River,Green River,41.5127,-109.471,United States,US,USA,Wyoming,,11887.0,1840020100
36243,Rosaryville,Rosaryville,38.7672,-76.8266,United States,US,USA,Maryland,,11881.0,1840005952
36287,Red Bank,Red Bank,35.1117,-85.2962,United States,US,USA,Tennessee,,11855.0,1840014571
36288,Brookhaven,Brookhaven,31.5803,-90.4432,United States,US,USA,Mississippi,,11855.0,1840013862
36301,Martinsville,Martinsville,39.4149,-86.4316,United States,US,USA,Indiana,,11848.0,1840008461
36324,Roessleville,Roessleville,42.6969,-73.7964,United States,US,USA,New York,,11835.0,1840033946
36331,Gulfport,Gulfport,27.7463,-82.7099,United States,US,USA,Florida,,11830.0,1840014145
36338,Destrehan,Destrehan,29.9626,-90.3676,United States,US,USA,Louisiana,,11827.0,1840013110
36340,On Top of the World Designated Place,On Top of the World Designated Place,29.1058,-82.2866,United States,US,USA,Florida,,11826.0,1840142109
36358,Richland,Richland,40.644,-79.9579,United States,US,USA,Pennsylvania,,11818.0,1840141800
36359,East Bethel,East Bethel,45.3557,-93.2038,United States,US,USA,Minnesota,,11818.0,1840007797
36363,Winfield,Winfield,37.274,-96.95,United States,US,USA,Kansas,,11817.0,1840001701
36376,Tarrytown,Tarrytown,41.0647,-73.8672,United States,US,USA,New York,,11808.0,1840004945
36380,Weston,Weston,42.3589,-71.3001,United States,US,USA,Massachusetts,,11806.0,1840053494
36386,Oak Grove,Oak Grove,33.978,-81.1468,United States,US,USA,South Carolina,,11803.0,1840135088
36388,Evanston,Evanston,41.2602,-110.9646,United States,US,USA,Wyoming,,11802.0,1840020122
36397,College,College,64.8694,-147.8216,United States,US,USA,Alaska,,11797.0,1840023462
36402,Amelia,Amelia,39.0269,-84.2218,United States,US,USA,Ohio,,11795.0,1840010681
36403,Endwell,Endwell,42.1184,-76.0219,United States,US,USA,New York,,11795.0,1840004657
36411,Half Moon Bay,Half Moon Bay,37.4685,-122.4382,United States,US,USA,California,,11792.0,1840020303
36415,Pasadena Hills,Pasadena Hills,28.2881,-82.238,United States,US,USA,Florida,,11788.0,1840039051
36429,Fairview Shores,Fairview Shores,28.6021,-81.3958,United States,US,USA,Florida,,11782.0,1840013120
36434,Los Alamitos,Los Alamitos,33.7971,-118.0592,United States,US,USA,California,,11780.0,1840020579
36437,Ringwood,Ringwood,41.1065,-74.2749,United States,US,USA,New Jersey,,11778.0,1840000835
36438,Putnam Valley,Putnam Valley,41.398,-73.8368,United States,US,USA,New York,,11778.0,1840058429
36440,Picayune,Picayune,30.5322,-89.6724,United States,US,USA,Mississippi,,11777.0,1840015002
36446,Platteville,Platteville,42.728,-90.4681,United States,US,USA,Wisconsin,,11774.0,1840002981
36458,Richmond,Richmond,29.5824,-95.7563,United States,US,USA,Texas,,11768.0,1840020947
36460,Lansing,Lansing,42.5667,-76.5316,United States,US,USA,New York,,11767.0,1840004544
36464,Pontiac,Pontiac,40.8894,-88.6409,United States,US,USA,Illinois,,11766.0,1840009352
36471,Gardnerville Ranchos,Gardnerville Ranchos,38.8957,-119.7492,United States,US,USA,Nevada,,11761.0,1840033828
36496,Ballston,Ballston,42.9542,-73.8794,United States,US,USA,New York,,11745.0,1840087194
36497,Bordentown,Bordentown,40.142,-74.7098,United States,US,USA,New Jersey,,11745.0,1840001476
36500,Elk City,Elk City,35.3862,-99.4301,United States,US,USA,Oklahoma,,11743.0,1840020437
36503,River Forest,River Forest,41.895,-87.8194,United States,US,USA,Illinois,,11742.0,1840011284
36518,Markham,Markham,41.6,-87.6904,United States,US,USA,Illinois,,11733.0,1840008130
36541,Elwood,Elwood,40.8462,-73.3389,United States,US,USA,New York,,11722.0,1840005008
36548,Pike Creek Valley,Pike Creek Valley,39.7294,-75.6989,United States,US,USA,Delaware,,11718.0,1840028614
36553,Mountain Top,Mountain Top,41.1353,-75.9045,United States,US,USA,Pennsylvania,,11716.0,1840004911
36559,Amherst,Amherst,42.8706,-71.6068,United States,US,USA,New Hampshire,,11712.0,1840054510
36568,Plymouth,Plymouth,41.6642,-73.0263,United States,US,USA,Connecticut,,11705.0,1840004913
36571,Richfield,Richfield,43.2372,-88.2413,United States,US,USA,Wisconsin,,11704.0,1840002835
36572,Lower Burrell,Lower Burrell,40.5818,-79.7141,United States,US,USA,Pennsylvania,,11703.0,1840001132
36583,St. Peter,St. Peter,44.3295,-93.9658,United States,US,USA,Minnesota,,11699.0,1840008972
36587,Norton,Norton,41.0294,-81.6461,United States,US,USA,Ohio,,11697.0,1840000800
36592,South Yarmouth,South Yarmouth,41.6692,-70.2005,United States,US,USA,Massachusetts,,11696.0,1840004766
36593,Somerset,Somerset,37.0834,-84.6109,United States,US,USA,Kentucky,,11696.0,1840015257
36594,Seven Hills,Seven Hills,41.3803,-81.6736,United States,US,USA,Ohio,,11696.0,1840003411
36614,Bucyrus,Bucyrus,40.8054,-82.9719,United States,US,USA,Ohio,,11690.0,1840007170
36616,Sandy,Sandy,41.1447,-78.7295,United States,US,USA,Pennsylvania,,11689.0,1840005149
36618,East Glenville,East Glenville,42.8648,-73.9256,United States,US,USA,New York,,11687.0,1840004444
36622,Hanover,Hanover,40.6668,-75.3979,United States,US,USA,Pennsylvania,,11685.0,1840151272
36632,Mendota Heights,Mendota Heights,44.8815,-93.14,United States,US,USA,Minnesota,,11681.0,1840007855
36634,Schiller Park,Schiller Park,41.9586,-87.8693,United States,US,USA,Illinois,,11680.0,1840011320
36635,Douglas,Douglas,31.5065,-82.8544,United States,US,USA,Georgia,,11680.0,1840014946
36636,Santa Clara,Santa Clara,44.1154,-123.1344,United States,US,USA,Oregon,,11680.0,1840145606
